 -0.312596283939E+01  0.119290895693E+01
 -0.309470321100E+01  0.119282497226E+01
 -0.306344358260E+01  0.119265694462E+01
 -0.303218395421E+01  0.119240488062E+01
 -0.300092432582E+01  0.119206860618E+01
 -0.296966469742E+01  0.119164813216E+01
 -0.293840506903E+01  0.119114317111E+01
 -0.290714544064E+01  0.119055373346E+01
 -0.287588581224E+01  0.118987942229E+01
 -0.284462618385E+01  0.118912024074E+01
 -0.281336655545E+01  0.118827568763E+01
 -0.278210692706E+01  0.118734574994E+01
 -0.275084729867E+01  0.118632982858E+01
 -0.271958767027E+01  0.118522788354E+01
 -0.268832804188E+01  0.118403922506E+01
 -0.265706841348E+01  0.118276377376E+01
 -0.262580878509E+01  0.118140075698E+01
 -0.259454915670E+01  0.117995004213E+01
 -0.256328952830E+01  0.117841078166E+01
 -0.253202989991E+01  0.117678277482E+01
 -0.250077027151E+01  0.117506510701E+01
 -0.246951064312E+01  0.117325749351E+01
 -0.243825101473E+01  0.117135895995E+01
 -0.240699138633E+01  0.116936912124E+01
 -0.237573175794E+01  0.116728694950E+01
 -0.234447212954E+01  0.116511194257E+01
 -0.231321250115E+01  0.116284302387E+01
 -0.228195287276E+01  0.116047955744E+01
 -0.225069324436E+01  0.115802042087E+01
 -0.221943361597E+01  0.115546482774E+01
 -0.218817398757E+01  0.115281161037E+01
 -0.215691435918E+01  0.115005981556E+01
 -0.212565473079E+01  0.114720822808E+01
 -0.209439510239E+01  0.114425571193E+01
 -0.206313547400E+01  0.114120099879E+01
 -0.203187584561E+01  0.113804275425E+01
 -0.200061621721E+01  0.113477964766E+01
 -0.196935658882E+01  0.113141013087E+01
 -0.193809696042E+01  0.112793279743E+01
 -0.190683733203E+01  0.112434587020E+01
 -0.187557770364E+01  0.112064784882E+01
 -0.184431807524E+01  0.111683671169E+01
 -0.181305844685E+01  0.111291084126E+01
 -0.178179881845E+01  0.110886795522E+01
 -0.175053919006E+01  0.110470628983E+01
 -0.171927956167E+01  0.110042328444E+01
 -0.168801993327E+01  0.109601699379E+01
 -0.165676030488E+01  0.109148455888E+01
 -0.162550067648E+01  0.108682381049E+01
 -0.159424104809E+01  0.108203156783E+01
 -0.156298141970E+01  0.107710538720E+01
 -0.153172179130E+01  0.107204173758E+01
 -0.150046216291E+01  0.106683784101E+01
 -0.146920253451E+01  0.106148978095E+01
 -0.143794290612E+01  0.105599437449E+01
 -0.140668327773E+01  0.105034727494E+01
 -0.137542364933E+01  0.104454481080E+01
 -0.134416402094E+01  0.103858214810E+01
 -0.131290439254E+01  0.103245502724E+01
 -0.128164476415E+01  0.102615805320E+01
 -0.125038513576E+01  0.101968625902E+01
 -0.121912550736E+01  0.101303359289E+01
 -0.118786587897E+01  0.100619423588E+01
 -0.115660625058E+01  0.999161354365E+00
 -0.112534662218E+01  0.991928100014E+00
 -0.109408699379E+01  0.984486693199E+00
 -0.106282736539E+01  0.976829035014E+00
 -0.103156773700E+01  0.968946182715E+00
 -0.100030810861E+01  0.960828506391E+00
 -0.969048480212E+00  0.952465610627E+00
 -0.937788851818E+00  0.943845972069E+00
 -0.906529223424E+00  0.934957352237E+00
 -0.875269595030E+00  0.925785856013E+00
 -0.844009966636E+00  0.916316868289E+00
 -0.812750338242E+00  0.906533476348E+00
 -0.781490709848E+00  0.896417946791E+00
 -0.750231081454E+00  0.885949455133E+00
 -0.718971453060E+00  0.875106097197E+00
 -0.687711824666E+00  0.863861863700E+00
 -0.656452196272E+00  0.852189147958E+00
 -0.625192567879E+00  0.840054885385E+00
 -0.593932939485E+00  0.827423468129E+00
 -0.562673311091E+00  0.814251925876E+00
 -0.531413682697E+00  0.800493068468E+00
 -0.500154054303E+00  0.786089484824E+00
 -0.468894425909E+00  0.770976560246E+00
 -0.437634797515E+00  0.755074840164E+00
 -0.406375169121E+00  0.738292189062E+00
 -0.375115540727E+00  0.720513502536E+00
 -0.343855912333E+00  0.701600340525E+00
 -0.312596283939E+00  0.681375449917E+00
 -0.281336655545E+00  0.659615553018E+00
 -0.250077027151E+00  0.636023392469E+00
 -0.218817398757E+00  0.610200298777E+00
 -0.187557770364E+00  0.581580136063E+00
 -0.156298141970E+00  0.549327949814E+00
 -0.125038513576E+00  0.512111798458E+00
 -0.937788851818E-01  0.467596474046E+00
 -0.625192567879E-01  0.410960124053E+00
 -0.312596283939E-01  0.328673932904E+00
  0.000000000000E+00  0.000000000000E+00
  0.312596283939E-01  0.328673932904E+00
  0.625192567879E-01  0.410960124053E+00
  0.937788851818E-01  0.467596474046E+00
  0.125038513576E+00  0.512111798458E+00
  0.156298141970E+00  0.549327949814E+00
  0.187557770364E+00  0.581580136063E+00
  0.218817398757E+00  0.610200298777E+00
  0.250077027151E+00  0.636023392469E+00
  0.281336655545E+00  0.659615553018E+00
  0.312596283939E+00  0.681375449917E+00
  0.343855912333E+00  0.701600340525E+00
  0.375115540727E+00  0.720513502536E+00
  0.406375169121E+00  0.738292189062E+00
  0.437634797515E+00  0.755074840164E+00
  0.468894425909E+00  0.770976560246E+00
  0.500154054303E+00  0.786089484824E+00
  0.531413682697E+00  0.800493068468E+00
  0.562673311091E+00  0.814251925876E+00
  0.593932939485E+00  0.827423468129E+00
  0.625192567879E+00  0.840054885385E+00
  0.656452196272E+00  0.852189147958E+00
  0.687711824666E+00  0.863861863700E+00
  0.718971453060E+00  0.875106097197E+00
  0.750231081454E+00  0.885949455133E+00
  0.781490709848E+00  0.896417946791E+00
  0.812750338242E+00  0.906533476348E+00
  0.844009966636E+00  0.916316868289E+00
